x,y,result
152.9,103.28999999999999,out
164.41,92.9,out
157.58,147.15,hit
170.79,158.94,out
235.2,175.14,hit
145.31,178.49,out
111.54,185.53,out
145.19,173.8,out
109.34,116.53999999999999,out
116.54,103.58000000000001,out
102.68,89.96000000000001,out
113.39,106.84,out
148.2,180.87,hit
90.33,83.81,out
99.52,110.19999999999999,out
120.12,115.38999999999999,out
105.38,94.94999999999999,out
154.52,168.32,hit
173.26,100.43,out
151.18,102.31,out
114.59,201.46,out
105.51,89.58000000000001,out
81.35,106.93,out
191.82,148.16,out
153.24,157.32,out
55.31,128.05,hit
112.88,116.13999999999999,out
112.52,122.78,out
134.93,101.58000000000001,out
108.54,147.26999999999998,hit
150.2,153.36,out
90.91,101.99000000000001,out
117.46,102.68,out
113.28,159.16,out
189.14,112.57,out
101.7,99.6,out
133.71,110.58000000000001,out
119.5,150.51999999999998,out
146.68,70.65,out
126.66,77.13999999999999,out
51.37,145.2,out
137.72,105.77000000000001,out
138.62,102.78999999999999,out
140.97,87.91,out
203.71,121.99000000000001,hit
142.43,169.39,hit
118.77,42.27000000000001,out
90.12,109.94999999999999,out
112.28,106.21000000000001,out
40.23,146.41,hit
138.23,190.14,out
158.82,117.63999999999999,out
141.92,104.33000000000001,out
92.91,90.77000000000001,out
121.42,96.03,out
97.04,147.44,out
78.29,137.91,hit
97.34,87.53,out
99.48,123.8,out
146.82,66.50999999999999,out
76.4,144.31,hit
149.21,121.07,out
103.24,74.11000000000001,out
81.31,159.09,hit
109.16,90.77000000000001,out
167.14,157.11,hit
57.77,173.11,out
137.92,104.13999999999999,out
40.15,132.68,hit
111.66,88.94,out
127.01,166.26999999999998,hit
92.17,127.59,out
105.26,175.63,out
72.08,173.94,hit
56.94,133.03,hit
170.86,200.12,hit
159.57,99.21000000000001,out
93.9,80.31,out
200.25,135.85,hit
106.91,110.71000000000001,out
116.79,215.69,out
189.05,124.33,hit
43.71,180.3,hit
102.88,106.5,out
135.87,109.50999999999999,out
212.35,135.22,hit
87.3,154.57,hit
139.03,196.88,out
160.9,80.80000000000001,out
150.7,96.97999999999999,out
181.58,113.87,hit
126.89,119.36000000000001,out
134.5,141.57999999999998,hit
75.04,179.43,out
130.92,200.07,out
132.19,115.55000000000001,out
129.2,189.49,out
106.18,67.44,hit
158.67,107.43,out
100.31,93.81,out
122.84,150.61,out
127.78,104.09,out
118.28,91.99000000000001,out
133.58,104.37,out
146.38,156.68,out
142.44,105.13,out
96.51,92.58000000000001,out
157.15,226.15,hit
168.0,147.91,hit
194.37,124.57,hit
92.83,180.17000000000002,out
118.51,73.49000000000001,out
52.02,152.51999999999998,hit
64.03,139.01999999999998,hit
171.92,170.51999999999998,out
200.47,109.27000000000001,out
192.36,201.8,hit
106.61,77.75,out
151.8,156.44,hit
81.79,141.24,hit
120.92,114.22,out
151.02,149.26,hit
133.5,107.24000000000001,out
83.78,139.63,hit
115.98,143.28,out
68.83,147.56,out
199.46,127.57,hit
116.97,113.88999999999999,out
126.4,111.81,out
140.09,96.03,out
134.22,123.06,out
153.47,103.12,out
139.47,158.82,out
155.13,86.99000000000001,out
122.61,113.74000000000001,out
115.23,96.75,out
103.13,96.03,out
140.45,81.53999999999999,out
193.36,128.28,hit
104.15,86.87,out
156.09,147.8,hit
114.74,101.88999999999999,out
219.97,145.91,hit
66.94,80.12,out
111.59,172.82,out
135.73,154.45999999999998,out
104.66,83.31,out
142.0,160.07999999999998,hit
127.64,57.31999999999999,out
71.87,187.86,hit
37.61,146.42000000000002,hit
107.2,96.03,out
155.88,101.03999999999999,out
120.57,144.56,out
119.69,75.88,out
159.01,80.75999999999999,out
129.02,141.25,out
127.43,95.84,out
155.16,183.87,out
192.85,130.03,out
151.39,89.41999999999999,out
59.35,142.04000000000002,hit
77.19,124.68,out
136.66,107.49000000000001,out
102.7,103.16999999999999,out
161.18,86.84,out
196.87,149.38,out
127.18,197.57999999999998,out
43.71,171.91,hit
114.82,192.23,out
144.28,102.13999999999999,hit
153.44,155.01999999999998,out
51.56,190.23,hit
159.52,134.20999999999998,hit
71.77,141.2,hit
162.57,86.87,out
98.99,85.11000000000001,out
133.66,102.32,out
116.34,104.69,out
138.9,170.68,out
115.44,68.86000000000001,out
194.61,146.18,out
88.79,141.36,hit
39.13,152.53,hit
150.38,92.47,out
87.41,94.34,out
172.59,92.19999999999999,out
96.04,97.47,out
198.84,142.42000000000002,out
155.9,102.37,out
146.12,92.12,out
108.32,78.47999999999999,out
130.35,73.99000000000001,out
193.98,145.4,out
118.28,191.03,out
102.69,99.91,hit
176.12,165.07999999999998,out
158.78,86.47,out
166.05,92.38,out
102.49,101.12,out
194.94,209.0,hit
121.25,197.44,out
144.18,190.31,out
116.6,151.57,hit
149.49,105.63,out
69.82,159.57,hit
198.13,117.47,hit
99.16,192.87,hit
84.96,123.97,hit
176.42,144.24,hit
107.33,76.36000000000001,out
112.2,185.72,out
224.29,163.63,hit
153.0,87.53999999999999,out
55.64,131.28,hit
182.94,136.87,hit
137.06,110.72,out
127.8,121.57,out
29.9,167.61,hit
134.2,60.52000000000001,out
161.76,177.36,out
163.09,83.43,out
136.23,46.19,out
179.94,160.57,out
71.3,97.06,hit
113.55,61.25999999999999,out
162.31,160.87,hit
121.29,68.78,out
104.6,104.43,out
156.52,114.62,out
173.05,123.69,out
157.54,111.03,out
166.05,90.5,out
150.15,167.56,out
140.99,152.47,hit
116.14,169.26999999999998,out
158.26,92.52000000000001,out
99.23,156.05,hit
100.62,81.69,out
168.96,87.15,out
71.63,145.24,hit
76.17,125.54,hit
111.69,66.06,hit
109.66,154.51999999999998,hit
64.62,150.61,out
151.77,97.07,out
168.94,151.75,out
115.24,108.25999999999999,out
164.21,150.78,hit
90.73,85.91,out
146.19,103.68,out
103.84,143.54000000000002,hit
161.07,186.4,hit
104.08,204.87,out
151.05,106.81,out
159.89,83.85,out
109.62,72.07,out
72.46,142.09,hit
188.76,141.57,hit
123.36,108.75999999999999,hit
134.03,103.91,out
181.65,218.43,hit
106.46,142.82999999999998,hit
99.0,174.69,hit
126.26,117.34,out
148.14,58.31,out
117.74,191.28,out
159.97,89.65,out
93.33,181.09,hit
120.5,180.91,out
103.53,87.63999999999999,out
164.62,70.13999999999999,out
39.13,140.28,hit
18.33,160.62,hit
104.08,100.12,out
129.44,112.32,out
107.09,78.53999999999999,out
176.28,121.96000000000001,out
90.82,182.17000000000002,out
121.58,77.53,out
186.88,141.26999999999998,hit
124.47,108.94999999999999,hit
92.79,191.13,out
188.44,183.68,out
126.4,151.98000000000002,hit
82.08,142.29000000000002,hit
66.53,208.91,hit
151.26,82.33000000000001,out
156.15,82.84,out
134.6,108.47999999999999,out
115.58,186.64,out
173.95,156.24,out
205.47,155.84,hit
208.55,144.44,hit
130.36,67.88,out
223.94,144.45,hit
164.1,183.82,out
82.25,70.13,out
143.09,182.42000000000002,out
112.28,148.05,hit
114.17,172.63,out
97.09,123.98,out
86.97,145.51999999999998,out
138.95,106.30000000000001,out
67.68,143.95999999999998,hit
162.89,88.38,out
86.27,120.34,hit
120.66,55.75999999999999,hit
91.01,82.97999999999999,out
86.8,157.28,out
233.38,202.42000000000002,hit
200.91,157.12,hit
153.88,96.41,out
107.92,84.47999999999999,out
111.55,119.28999999999999,out
57.44,157.91,out
133.12,165.12,hit
125.51,62.41999999999999,out
111.57,158.78,hit
39.58,174.13,hit
155.64,86.46000000000001,out
167.3,152.39,hit
152.7,79.91,out
141.57,110.69999999999999,out
116.75,100.61000000000001,hit
146.6,199.15,out
100.8,200.88,out
151.43,79.87,out
201.48,159.8,out
176.42,210.57,hit
187.33,135.75,hit
130.37,117.06,out
142.81,73.52000000000001,out
137.0,84.0,hit
172.01,155.45999999999998,out
97.56,106.35,out
134.71,111.03,out
166.9,136.45,hit
121.98,109.62,out
126.32,48.68000000000001,out
120.29,51.5,hit
111.27,94.37,hit
69.92,168.41,out
53.22,143.88,hit
141.68,198.54,out
131.69,104.88,out
158.54,83.96000000000001,out
103.04,105.77000000000001,out
72.47,163.68,out
127.83,82.05000000000001,out
85.28,199.56,hit
102.82,115.62,out
174.76,139.81,hit
120.67,182.97,out
87.9,141.32999999999998,hit
149.4,171.68,hit
112.15,95.85,out
122.28,175.06,out
168.63,183.93,out
203.2,176.45,hit
82.06,97.38999999999999,out
46.57,195.1,hit
131.03,71.13,out
138.22,102.03,out
128.15,94.78999999999999,hit
149.05,116.43,hit
99.35,91.88999999999999,out
120.44,59.47999999999999,out
95.96,156.31,hit
131.58,71.09,out
86.55,160.42000000000002,out
156.1,90.00999999999999,out
206.76,161.69,hit
116.83,63.46000000000001,out
143.32,95.62,out
134.75,160.76,hit
195.8,183.8,hit
186.98,151.28,out
171.79,186.5,hit
87.35,140.20999999999998,hit
171.62,129.12,hit
105.05,73.91999999999999,out
90.15,126.15,hit
121.27,60.389999999999986,out
133.61,108.25,hit
111.83,65.75999999999999,out
148.75,90.85,out
92.18,140.74,out
99.94,182.64,out
169.36,117.13,hit
93.1,88.6,out
88.59,175.56,hit
125.49,64.99000000000001,out
185.34,195.79,hit
123.39,60.379999999999995,out
68.12,120.99000000000001,out
191.31,150.91,out
195.87,123.86,out
127.88,115.43,out
117.36,109.22999999999999,out
112.66,84.22999999999999,out
157.49,100.61000000000001,out
32.01,178.61,hit
144.77,101.88,hit
59.96,141.32999999999998,out
93.99,132.17000000000002,hit
171.07,164.29000000000002,out
138.29,95.63999999999999,out
125.99,154.06,hit
130.0,174.94,out
182.16,172.7,out
165.97,118.58000000000001,hit
89.95,89.94999999999999,out
128.28,70.11000000000001,out
144.63,107.66,out
115.44,112.93,out
113.75,99.49000000000001,out
181.56,182.8,hit
128.06,152.88,hit
144.97,94.1,out
127.8,83.13,out
125.99,57.349999999999994,out
92.94,134.32999999999998,hit
106.6,105.02000000000001,out
132.35,137.3,out
139.98,159.23000000000002,out
122.95,97.05000000000001,out
133.1,131.15,hit
147.28,120.03,out
163.83,201.7,out
89.75,103.72999999999999,out
160.34,80.58000000000001,out
119.9,110.44999999999999,out
34.68,145.01999999999998,out
108.06,79.4,out
103.06,108.57,out
115.91,118.12,out
219.4,144.56,out
92.34,78.93,out
132.22,40.129999999999995,out
45.04,139.74,hit
148.85,122.99,out
134.57,100.85,out
153.27,192.44,hit
112.74,204.19,out
122.08,118.16999999999999,out
136.0,96.25,out
117.73,104.72,out
92.68,149.11,hit
169.21,188.63,out
93.62,172.1,hit
134.25,186.09,out
152.84,187.47,out
147.92,105.78,out
58.84,149.31,out
100.8,88.78999999999999,out
97.11,82.56,out
121.62,120.03999999999999,out
116.34,99.05000000000001,out
96.22,75.63,out
145.58,104.02000000000001,out
137.06,102.19,out
32.31,183.76,hit
91.89,196.81,hit
130.17,112.97,out
188.74,132.51,out
153.38,88.4,out
91.15,185.59,hit
120.74,71.13999999999999,out
103.74,127.26,hit
109.46,199.72,hit
158.37,91.41,out
120.18,115.24000000000001,out
90.11,87.4,out
144.71,98.1,out
82.96,167.22,out
134.87,68.35,out
44.86,129.91,hit
114.05,101.1,out
194.25,132.74,out
73.1,161.92000000000002,hit
150.01,219.97,hit
118.24,106.71000000000001,out
164.76,160.19,hit
59.69,147.26999999999998,out
93.8,150.32,out
124.44,55.400000000000006,hit
123.51,85.69999999999999,out
145.03,146.7,out
114.11,104.34,out
94.06,137.65,out
136.73,136.97,out
100.55,84.91999999999999,out
76.59,140.31,hit
203.07,136.75,hit
123.46,98.33000000000001,out
114.1,165.62,hit
150.52,79.94,out
127.08,170.85,hit
85.03,140.45,hit
121.38,115.35,out
154.57,191.61,out
125.87,117.56,out
130.46,101.44,out
127.27,157.94,out
117.84,87.59,out
205.23,121.25999999999999,hit
217.01,148.29000000000002,hit
194.45,119.08000000000001,hit
179.29,144.28,out
203.58,120.46000000000001,hit
202.45,117.27000000000001,hit
116.55,70.69,out
51.78,144.51,out
115.59,58.620000000000005,out
111.78,168.82,hit
175.75,151.76,hit
48.56,178.07999999999998,hit
117.06,101.57,out
137.58,141.31,hit
180.37,192.32,hit
77.43,190.71,hit
64.7,177.2,hit
116.86,60.610000000000014,hit
96.77,91.62,out
147.7,98.91999999999999,out
122.31,156.82999999999998,hit
91.93,95.59,out
57.9,184.36,hit
126.38,74.93,out
145.14,181.48000000000002,out
137.12,116.44,out
164.74,137.51999999999998,hit
203.71,156.68,out
215.94,140.2,out
231.72,164.06,hit
195.94,144.93,out
97.83,192.74,out
129.79,109.12,out
217.73,141.93,out
132.04,126.96,out
75.6,159.24,out
61.08,156.78,out
87.33,144.84,out
105.74,147.86,hit
143.99,115.59,hit
96.69,89.0,out
109.58,84.6,out
149.98,95.21000000000001,out
217.21,152.57999999999998,hit
143.46,83.33000000000001,out
64.13,134.22,out
236.98,155.16,hit
92.4,116.08000000000001,out
163.08,56.360000000000014,out
139.31,100.55000000000001,out
117.88,118.15,out
66.34,105.66999999999999,hit
178.24,138.78,out
143.92,98.47999999999999,hit
173.97,170.28,out
109.15,91.50999999999999,out
112.78,98.18,out
171.29,150.95999999999998,hit
56.74,142.11,out
184.0,116.46000000000001,hit
69.87,167.18,out
102.55,151.98000000000002,out
142.1,162.37,hit
75.08,122.35,hit
129.95,65.55000000000001,out
102.78,89.03999999999999,out
113.46,114.97999999999999,out
128.86,107.19,out
129.6,57.94999999999999,out
151.8,125.17,hit
70.08,119.44,out
113.61,180.25,out
72.11,130.62,hit
87.33,92.66999999999999,out
150.75,91.99000000000001,out
144.89,112.09,out
159.27,152.51,out
214.95,140.67000000000002,out
157.37,131.70999999999998,hit
140.1,106.72999999999999,out
127.21,146.3,hit
106.72,196.03,out
114.22,95.03999999999999,out
148.52,108.69,out
70.82,160.66,out
203.29,140.76,out
85.95,107.55000000000001,hit
106.05,107.9,out
88.39,166.47,out
138.93,155.45,out
56.1,206.04,hit
126.91,109.78,out
86.28,102.15,out
87.84,186.04,out
84.59,133.24,out
71.44,151.16,hit
93.42,188.07,out
82.53,139.0,out
149.91,98.03999999999999,out
91.98,85.5,out
117.79,111.97,out
137.14,110.85,out
154.94,103.13999999999999,out
58.85,143.63,hit
121.5,157.3,hit
136.13,105.43,out
126.26,78.13,out
105.66,99.87,out
149.04,147.09,out
109.26,180.39,out
181.62,141.45,hit
97.58,99.18,out
162.58,96.53999999999999,out
171.59,128.09,out
136.42,223.63,hit
117.88,95.71000000000001,out
92.89,87.24000000000001,out
35.41,143.63,hit
66.72,121.21000000000001,hit
103.77,79.03,out
94.01,85.52000000000001,out
108.05,90.80000000000001,out
107.93,98.87,out
129.6,51.0,out
79.38,172.44,out
153.0,82.59,out
107.33,129.69,out
190.74,106.22999999999999,out
110.28,104.5,out
135.13,180.62,out
143.16,92.88999999999999,hit
148.86,65.93,out
195.59,119.47,hit
133.39,76.36000000000001,hit
148.54,97.57,out
47.12,144.48000000000002,hit
82.97,184.63,out
140.06,186.05,out
165.37,99.69999999999999,out
85.97,94.84,out
153.89,179.88,out
151.6,97.86000000000001,out
172.96,168.14,out
172.19,211.59,hit
154.63,114.6,out
182.05,152.95,out
85.48,125.29,out
97.09,186.63,out
147.33,136.95999999999998,hit
170.77,180.75,hit
126.37,166.20999999999998,out
110.28,86.93,out
138.4,68.25999999999999,out
104.05,98.86000000000001,out
59.02,128.1,hit
104.75,119.61000000000001,hit
121.32,104.19999999999999,out
145.77,102.43,out
111.07,103.11000000000001,out
132.49,163.16,hit
128.43,69.11000000000001,out
68.86,145.4,hit
96.36,107.30000000000001,out
131.64,68.44,out
143.57,101.99000000000001,out
154.3,151.98000000000002,out
98.89,100.58000000000001,out
130.42,57.360000000000014,out
101.41,90.55000000000001,out
33.05,140.79000000000002,hit
191.33,140.44,hit
91.07,84.5,out
141.86,108.05000000000001,out
166.21,87.00999999999999,out
121.07,138.99,hit
158.84,185.47,out
150.2,92.30000000000001,out
132.41,127.89,out
83.65,156.6,out
145.26,172.76999999999998,out
87.81,155.8,out
71.09,170.95999999999998,out
160.76,133.92000000000002,hit
139.36,124.97,out
108.0,137.39,hit
136.47,112.72999999999999,out
84.29,109.78,out
159.89,166.72,hit
71.13,141.63,out
100.87,85.91999999999999,out
96.15,84.59,out
55.35,115.13,out
149.34,101.19999999999999,out
130.42,53.400000000000006,out
193.76,132.15,out
126.4,154.51999999999998,hit
114.53,170.22,hit
193.29,170.32,out
67.56,110.07,hit
106.23,48.84,out
156.73,99.16,out
118.28,154.51999999999998,hit
43.99,112.5,hit
34.06,141.81,hit
98.5,98.05000000000001,out
145.38,112.68,out
115.69,99.31,out
145.55,91.88,out
146.28,187.85,out
90.51,134.22,out
105.36,82.9,out
175.8,140.16,out
199.11,207.05,hit
88.64,137.12,out
142.36,93.53999999999999,out
75.97,147.25,out
125.63,52.5,out
148.44,97.59,out
135.46,120.61000000000001,out
169.55,140.09,out
35.42,139.64,out
76.71,138.24,out
187.97,148.62,hit
188.81,140.93,hit
7.9,167.45,hit
171.52,101.75999999999999,out
55.56,123.11,hit
116.1,112.52000000000001,out
135.02,116.44999999999999,out
189.15,182.63,out
142.29,67.24000000000001,out
128.21,94.52000000000001,out
106.11,85.38,out
135.62,127.28,hit
48.27,185.01999999999998,hit
115.76,147.68,hit
99.56,84.03999999999999,out
107.12,161.64,out
96.97,53.860000000000014,out
159.88,103.55000000000001,out
127.95,111.38,out
104.02,167.17000000000002,out
149.08,161.99,out
131.62,104.4,out
127.26,77.55000000000001,out
192.9,167.35,out
229.32,175.95999999999998,hit
143.5,182.45,out
143.61,139.84,out
98.55,81.30000000000001,out
143.93,40.629999999999995,out
103.45,69.72999999999999,out
64.07,155.65,out
121.34,182.93,out
130.24,65.13999999999999,out
185.29,139.51,out
180.05,156.36,out
88.15,143.4,hit
145.73,143.06,out
102.2,55.03999999999999,out
50.46,136.56,hit
124.06,204.05,out
99.04,79.47,out
180.05,155.75,hit
83.03,126.08,hit
106.29,90.53999999999999,out
119.83,140.63,hit
112.84,202.03,out
54.49,140.41,out
43.9,174.36,hit
138.51,155.95,hit
72.59,146.24,out
51.85,130.8,hit
105.84,80.78,out
116.62,64.31,out
198.41,133.7,hit
88.72,90.66999999999999,out
124.57,131.59,hit
73.96,129.13,hit
189.46,144.45999999999998,out
190.33,144.62,hit
145.51,105.44999999999999,out
165.55,194.57,out
185.15,175.82,out
86.8,141.35,out
97.34,90.69999999999999,out
126.68,127.37,hit
95.46,91.08000000000001,out
98.25,81.5,out
177.63,153.93,hit
172.5,173.87,out
138.7,90.75999999999999,out
129.15,157.57,hit
122.15,103.88999999999999,hit
54.81,114.02000000000001,hit
105.31,219.62,hit
120.1,208.82999999999998,hit
116.12,119.58000000000001,hit
87.94,152.72,hit
189.14,115.38999999999999,hit
60.62,114.41,hit
133.24,155.73000000000002,out
79.59,173.82,out
92.97,100.25,out
70.4,197.7,hit
175.0,148.01999999999998,hit
34.5,143.37,hit
109.7,94.03999999999999,hit
139.79,91.80000000000001,out
215.09,129.12,out
141.38,139.47,out
100.5,102.69,out
142.62,85.5,out
147.19,110.78999999999999,hit
